,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2024-05-23 00:00:00+00:00,9995.00001494,0E-8,9995.00001494,USDT,BINANCE-001,MARGIN,,[],True,{}
2024-05-23 19:00:00+00:00,9995.00001494,0E-8,9995.00001494,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-24 00:00:00+00:00,9965.37287318,4.99998506,9960.37288812,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998506', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-24 00:00:00+00:00,9960.37284492,0E-8,9960.37284492,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-24 03:00:00+00:00,9938.04174234,5.00002826,9933.04171408,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002826', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-24 03:00:00+00:00,9933.04171274,0E-8,9933.04171274,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-24 06:00:00+00:00,9876.41673280,5.00002960,9871.41670320,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002960', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-24 06:00:00+00:00,9871.41671060,0E-8,9871.41671060,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-24 20:00:00+00:00,9743.74512642,5.00002220,9738.74510422,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002220', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-24 20:00:00+00:00,9738.74515383,0E-8,9738.74515383,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-25 01:00:00+00:00,9716.99343366,4.99997259,9711.99346107,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997259', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-25 01:00:00+00:00,9711.99342109,0E-8,9711.99342109,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-25 13:00:00+00:00,9681.32129005,5.00001257,9676.32127748,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001257', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-25 13:00:00+00:00,9676.32128339,0E-8,9676.32128339,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-25 15:00:00+00:00,9663.46202584,5.00000666,9658.46201918,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000666', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-25 15:00:00+00:00,9658.46203745,0E-8,9658.46203745,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-25 16:00:00+00:00,9647.12889359,4.99998839,9642.12890520,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998839', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-25 16:00:00+00:00,9642.12892054,0E-8,9642.12892054,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-25 20:00:00+00:00,9653.28116670,4.99997305,9648.28119365,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997305', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-25 20:00:00+00:00,9648.28113944,0E-8,9648.28113944,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-25 22:00:00+00:00,9645.49127051,5.00002726,9640.49124325,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002726', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-25 22:00:00+00:00,9640.49123907,0E-8,9640.49123907,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 01:00:00+00:00,9612.32355121,5.00003144,9607.32351977,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00003144', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 01:00:00+00:00,9607.32352220,0E-8,9607.32352220,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 03:00:00+00:00,9583.02956203,5.00002901,9578.02953302,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002901', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 03:00:00+00:00,9578.02952990,0E-8,9578.02952990,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 05:00:00+00:00,9577.80081593,5.00003213,9572.80078380,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00003213', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 05:00:00+00:00,9572.80084748,0E-8,9572.80084748,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 08:00:00+00:00,9579.74873580,4.99996845,9574.74876735,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99996845', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 08:00:00+00:00,9574.74870170,0E-8,9574.74870170,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 15:00:00+00:00,9555.52494824,5.00003410,9550.52491414,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00003410', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 15:00:00+00:00,9550.52491502,0E-8,9550.52491502,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 16:00:00+00:00,9540.81952847,5.00003322,9535.81949525,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00003322', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 16:00:00+00:00,9535.81954475,0E-8,9535.81954475,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 22:00:00+00:00,9510.30061931,4.99998372,9505.30063559,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998372', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 22:00:00+00:00,9505.30060707,0E-8,9505.30060707,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 03:00:00+00:00,9485.35636994,5.00001224,9480.35635770,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001224', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 03:00:00+00:00,9480.35635035,0E-8,9480.35635035,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 13:00:00+00:00,9602.88113838,5.00001959,9597.88111879,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001959', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 13:00:00+00:00,9597.88110807,0E-8,9597.88110807,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 22:00:00+00:00,9677.78596042,5.00003031,9672.78593011,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00003031', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 22:00:00+00:00,9672.78596692,0E-8,9672.78596692,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 23:00:00+00:00,9675.88687816,4.99999350,9670.88688466,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999350', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 23:00:00+00:00,9670.88689971,0E-8,9670.88689971,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-28 14:00:00+00:00,9736.47054829,4.99997845,9731.47056984,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997845', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-28 14:00:00+00:00,9731.47057205,0E-8,9731.47057205,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-28 15:00:00+00:00,9704.75257487,4.99997624,9699.75259863,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997624', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-28 15:00:00+00:00,9699.75259549,0E-8,9699.75259549,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-28 16:00:00+00:00,9732.86884583,4.99997938,9727.86886645,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997938', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-28 16:00:00+00:00,9727.86886303,0E-8,9727.86886303,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-29 03:00:00+00:00,9811.71088369,4.99998280,9806.71090089,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998280', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-29 03:00:00+00:00,9806.71091579,0E-8,9806.71091579,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-29 07:00:00+00:00,9866.89651198,4.99996790,9861.89654408,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99996790', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-29 07:00:00+00:00,9861.89650345,0E-8,9861.89650345,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-29 18:00:00+00:00,9803.16627649,5.00000853,9798.16626796,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000853', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-29 18:00:00+00:00,9798.16627915,0E-8,9798.16627915,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-29 21:00:00+00:00,9757.09644134,4.99999734,9752.09644400,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999734', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-29 21:00:00+00:00,9752.09642682,0E-8,9752.09642682,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-30 02:00:00+00:00,9781.22609435,5.00001452,9776.22607983,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001452', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-30 02:00:00+00:00,9776.22606565,0E-8,9776.22606565,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-30 07:00:00+00:00,9847.22334834,5.00002870,9842.22331964,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002870', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-30 07:00:00+00:00,9842.22331926,0E-8,9842.22331926,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-31 07:00:00+00:00,9898.38873351,5.00002908,9893.38870443,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002908', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-31 07:00:00+00:00,9893.38870071,0E-8,9893.38870071,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-31 08:00:00+00:00,9860.15350624,5.00003280,9855.15347344,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00003280', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-31 08:00:00+00:00,9855.15348815,0E-8,9855.15348815,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-31 14:00:00+00:00,9767.31023850,5.00001809,9762.31022041,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001809', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-31 14:00:00+00:00,9762.31022176,0E-8,9762.31022176,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-31 15:00:00+00:00,9746.67752516,5.00001674,9741.67750842,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001674', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-31 15:00:00+00:00,9741.67752652,0E-8,9741.67752652,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-31 22:00:00+00:00,9759.88544056,4.99999864,9754.88544192,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999864', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-31 22:00:00+00:00,9754.88541666,0E-8,9754.88541666,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-31 23:00:00+00:00,9760.85409659,5.00002390,9755.85407269,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002390', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-31 23:00:00+00:00,9755.85409424,0E-8,9755.85409424,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-01 11:00:00+00:00,9775.24257326,5.00000235,9770.24257091,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000235', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-01 11:00:00+00:00,9770.24257934,0E-8,9770.24257934,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-01 15:00:00+00:00,9768.63497630,4.99999392,9763.63498238,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999392', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-01 15:00:00+00:00,9763.63498183,0E-8,9763.63498183,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-01 21:00:00+00:00,9752.66525195,4.99999447,9747.66525748,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999447', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-01 21:00:00+00:00,9747.66527471,0E-8,9747.66527471,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-01 22:00:00+00:00,9727.84107386,4.99997724,9722.84109662,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997724', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-01 22:00:00+00:00,9722.84109171,0E-8,9722.84109171,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-03 00:00:00+00:00,9711.47441606,4.99998215,9706.47443391,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998215', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-03 00:00:00+00:00,9706.47443152,0E-8,9706.47443152,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-03 07:00:00+00:00,9621.57724840,4.99998454,9616.57726386,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998454', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-03 07:00:00+00:00,9616.57724043,0E-8,9616.57724043,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-03 11:00:00+00:00,9624.13965207,5.00000797,9619.13964410,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000797', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-03 11:00:00+00:00,9619.13964167,0E-8,9619.13964167,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-03 16:00:00+00:00,9614.13818222,5.00001040,9609.13817182,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001040', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-03 16:00:00+00:00,9609.13817037,0E-8,9609.13817037,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-03 22:00:00+00:00,9601.42589970,5.00001185,9596.42588785,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001185', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-03 22:00:00+00:00,9596.42591017,0E-8,9596.42591017,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-03 23:00:00+00:00,9621.33660503,4.99998953,9616.33661550,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998953', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-03 23:00:00+00:00,9616.33657367,0E-8,9616.33657367,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-04 17:00:00+00:00,9741.88660361,5.00003136,9736.88657225,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00003136', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-04 17:00:00+00:00,9736.88659772,0E-8,9736.88659772,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-04 22:00:00+00:00,9706.84294559,5.00000589,9701.84293970,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000589', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-04 22:00:00+00:00,9701.84297578,0E-8,9701.84297578,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-04 23:00:00+00:00,9732.06031485,4.99996981,9727.06034504,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99996981', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-04 23:00:00+00:00,9727.06030232,0E-8,9727.06030232,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-05 00:00:00+00:00,9766.21815839,5.00001253,9761.21814586,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001253', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-05 00:00:00+00:00,9761.21817642,0E-8,9761.21817642,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-05 03:00:00+00:00,9777.52986195,4.99998197,9772.52987998,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998197', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-05 03:00:00+00:00,9772.52983125,0E-8,9772.52983125,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-05 04:00:00+00:00,9753.24998550,5.00003070,9748.24995480,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00003070', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-05 04:00:00+00:00,9748.24999040,0E-8,9748.24999040,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-05 12:00:00+00:00,9723.45184253,4.99999510,9718.45184743,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999510', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-05 12:00:00+00:00,9718.45182236,0E-8,9718.45182236,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-06-05 17:00:00+00:00,9684.35731093,5.00002017,9679.35729076,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002017', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-06-05 17:00:00+00:00,9679.35730756,0E-8,9679.35730756,USDT,BINANCE-001,MARGIN,,[],False,{}
